order_id,customer_id,order_date,status,total_amount,discount_amount,channel
ORD-0000376,CUST-000469,2025-01-19,Completed,28.17,6.27,web
ORD-0000377,CUST-000341,2024-06-01,Completed,50.5,0.0,mobile
ORD-0000378,CUST-000005,2024-12-19,Completed,12.92,0.0,mobile
ORD-0000379,CUST-000591,2024-11-08,Completed,262.82,0.0,mobile
ORD-0000380,CUST-000091,2024-12-21,Completed,15.21,2.08,web
ORD-0000381,CUST-000489,2024-08-28,Completed,34.56,0.0,web
ORD-0000382,CUST-000383,2026-02-05,Refunded,43.55,0.0,mobile
ORD-0000383,CUST-000544,2025-08-08,Completed,206.47,38.27,web
ORD-0000384,CUST-000711,2025-10-24,Completed,15.49,0.0,web
ORD-0000385,CUST-000516,2025-12-09,Completed,218.54,0.0,mobile
ORD-0000386,CUST-000306,2025-05-13,Completed,81.92,0.0,web
ORD-0000387,CUST-000537,2024-07-31,Refunded,62.41,0.0,in-store
ORD-0000388,CUST-000351,2025-06-15,Completed,20.33,0.0,mobile
ORD-0000389,CUST-000169,2025-08-01,Refunded,70.59,0.0,web
ORD-0000390,CUST-000234,2025-11-22,Completed,25.06,6.19,web
ORD-0000391,CUST-000517,2025-03-11,Completed,123.14,15.19,web
ORD-0000392,CUST-000898,2024-09-04,Completed,20.56,0.0,mobile
ORD-0000393,CUST-000609,2024-12-05,Completed,40.83,0.0,mobile
ORD-0000394,CUST-000021,2025-01-06,Completed,28.67,2.1,web
ORD-0000395,CUST-000259,2025-09-26,Completed,20.29,0.0,mobile
ORD-0000396,CUST-000646,2025-07-17,Completed,80.89,10.85,web
ORD-0000397,CUST-000638,2025-01-02,Completed,68.61,0.0,mobile
ORD-0000398,CUST-000108,2026-05-01,Completed,117.59,0.0,web
ORD-0000399,CUST-000804,2025-08-19,Completed,10.76,0.97,web
ORD-0000400,CUST-000536,2024-11-17,Completed,104.72,0.0,web
ORD-0000401,CUST-000165,2024-08-11,Completed,331.74,49.52,marketplace
ORD-0000402,CUST-000339,2024-09-28,Completed,31.15,1.64,web
ORD-0000403,CUST-000588,2024-11-21,Completed,203.59,0.0,web
ORD-0000404,CUST-000524,2024-10-05,Refunded,36.21,7.05,mobile
ORD-0000405,CUST-000468,2024-10-27,Completed,14.91,0.0,web
ORD-0000406,CUST-000103,2024-12-06,Refunded,35.01,0.0,marketplace
ORD-0000407,CUST-000369,2024-10-14,Completed,103.4,0.0,mobile
ORD-0000408,CUST-000098,2026-02-11,Refunded,22.86,0.0,web
ORD-0000409,CUST-000142,2024-07-27,Completed,27.65,0.0,web
ORD-0000410,CUST-000449,2025-06-04,Completed,71.87,0.0,mobile
ORD-0000411,CUST-000382,2025-02-19,Completed,44.81,0.0,web
ORD-0000412,CUST-000986,2026-04-27,Completed,71.36,0.0,mobile
ORD-0000413,CUST-000490,2024-08-20,Completed,54.07,0.0,mobile
ORD-0000414,CUST-000116,2025-02-08,Cancelled,65.61,12.81,mobile
ORD-0000415,CUST-000107,2026-04-15,Completed,31.63,0.0,mobile
ORD-0000416,CUST-000695,2026-01-16,Completed,53.81,0.0,mobile
ORD-0000417,CUST-000627,2025-12-19,Completed,21.29,3.98,in-store
ORD-0000418,CUST-000134,2024-11-25,Completed,125.3,0.0,marketplace
ORD-0000419,CUST-000452,2024-10-12,Completed,26.91,2.75,mobile
ORD-0000420,CUST-000695,2025-10-17,Completed,110.29,0.0,mobile
ORD-0000421,CUST-000230,2026-03-11,Completed,37.08,0.0,web
ORD-0000422,CUST-000536,2025-07-04,Completed,52.54,0.0,web
ORD-0000423,CUST-000745,2025-07-18,Completed,30.09,3.59,web
ORD-0000424,CUST-000860,2024-12-04,Refunded,19.83,0.0,mobile
ORD-0000425,CUST-000012,2025-12-01,Completed,11.07,0.0,mobile
ORD-0000426,CUST-000873,2024-10-27,Completed,19.22,0.0,mobile
ORD-0000427,CUST-000329,2024-12-20,Completed,34.5,8.42,web
ORD-0000428,CUST-000659,2025-03-05,Completed,52.96,0.0,web
ORD-0000429,CUST-000455,2025-05-19,Completed,100.31,0.0,marketplace
ORD-0000430,CUST-000458,2024-11-19,Cancelled,31.29,0.0,mobile
ORD-0000431,CUST-000019,2024-08-23,Completed,22.07,2.92,web
ORD-0000432,CUST-000094,2025-08-24,Pending,14.1,0.0,mobile
ORD-0000433,CUST-000912,2024-12-07,Completed,65.63,0.0,mobile
ORD-0000434,CUST-000974,2025-07-27,Completed,135.17,0.0,mobile
ORD-0000435,CUST-000865,2024-09-29,Completed,123.11,0.0,mobile
ORD-0000436,CUST-000485,2025-04-27,Completed,78.88,0.0,web
ORD-0000437,CUST-000100,2025-06-11,Completed,74.5,0.0,web
ORD-0000438,CUST-000850,2024-06-30,Completed,173.83,0.0,web
ORD-0000439,CUST-000383,2024-12-25,Completed,58.3,0.0,web
ORD-0000440,CUST-000144,2024-09-10,Completed,74.96,0.0,web
ORD-0000441,CUST-000261,2024-07-11,Completed,34.58,0.0,marketplace
ORD-0000442,CUST-000403,2026-05-04,Completed,15.03,3.23,web
ORD-0000443,CUST-000776,2024-12-20,Refunded,25.87,0.0,mobile
ORD-0000444,CUST-000603,2025-12-17,Completed,44.37,10.13,web
ORD-0000445,CUST-000517,2024-11-24,Completed,46.93,7.03,web
ORD-0000446,CUST-000958,2025-10-26,Completed,208.73,0.0,marketplace
ORD-0000447,CUST-000800,2025-11-28,Completed,47.7,0.0,web
ORD-0000448,CUST-000749,2025-08-10,Completed,114.79,0.0,mobile
ORD-0000449,CUST-000621,2025-04-18,Completed,31.56,0.0,web
ORD-0000450,CUST-000624,2025-02-21,Completed,34.84,0.0,web
ORD-0000451,CUST-000987,2024-12-29,Completed,15.44,0.0,mobile
ORD-0000452,CUST-000142,2026-03-11,Completed,24.68,0.0,mobile
ORD-0000453,CUST-000307,2025-12-24,Completed,68.14,0.0,web
ORD-0000454,CUST-000755,2026-04-11,Completed,44.97,0.0,web
ORD-0000455,CUST-000640,2024-09-01,Completed,95.05,0.0,marketplace
ORD-0000456,CUST-000136,2025-11-17,Completed,51.68,0.0,in-store
ORD-0000457,CUST-000516,2026-03-19,Completed,33.72,0.0,mobile
ORD-0000458,CUST-000780,2024-10-21,Completed,249.3,0.0,web
ORD-0000459,CUST-000684,2024-07-14,Completed,41.47,0.0,marketplace
ORD-0000460,CUST-000547,2025-11-21,Completed,113.34,24.87,web
ORD-0000461,CUST-000026,2025-07-20,Completed,32.43,0.0,web
ORD-0000462,CUST-000274,2025-12-28,Completed,78.86,0.0,web
ORD-0000463,CUST-000257,2024-09-15,Completed,93.92,5.86,web
ORD-0000464,CUST-000555,2025-12-11,Completed,52.81,11.24,marketplace
ORD-0000465,CUST-000758,2024-11-04,Completed,6.8,0.0,mobile
ORD-0000466,CUST-000399,2024-10-08,Completed,45.36,9.38,web
ORD-0000467,CUST-000681,2024-10-08,Completed,119.63,15.11,mobile
ORD-0000468,CUST-000702,2025-12-18,Completed,68.17,0.0,web
ORD-0000469,CUST-000258,2025-10-14,Refunded,63.86,14.29,web
ORD-0000470,CUST-000231,2025-06-02,Completed,11.27,0.0,mobile
ORD-0000471,CUST-000774,2025-01-05,Completed,25.12,0.0,web
ORD-0000472,CUST-000743,2026-01-24,Completed,62.12,0.0,web
ORD-0000473,CUST-000700,2025-02-02,Completed,62.07,15.05,web
ORD-0000474,CUST-000042,2025-12-19,Completed,118.12,0.0,web
ORD-0000475,CUST-000599,2025-03-18,Completed,39.81,0.0,web
ORD-0000476,CUST-000960,2025-01-19,Completed,61.85,4.99,web
ORD-0000477,CUST-000955,2025-04-09,Completed,45.29,0.0,web
ORD-0000478,CUST-000809,2024-12-12,Completed,20.3,0.0,mobile
ORD-0000479,CUST-000326,2025-11-23,Pending,7.35,0.0,web
ORD-0000480,CUST-000806,2025-05-14,Completed,63.11,0.0,web
ORD-0000481,CUST-000095,2024-11-16,Refunded,51.38,0.0,mobile
ORD-0000482,CUST-000340,2026-02-14,Completed,27.26,0.0,mobile
ORD-0000483,CUST-000544,2025-01-25,Completed,12.24,0.0,mobile
ORD-0000484,CUST-000665,2025-06-22,Completed,73.98,13.6,marketplace
ORD-0000485,CUST-000629,2026-02-20,Completed,36.14,0.0,web
ORD-0000486,CUST-000907,2025-09-06,Refunded,69.79,0.0,marketplace
ORD-0000487,CUST-000396,2024-08-25,Completed,198.59,38.68,web
ORD-0000488,CUST-000789,2026-03-21,Completed,8.06,0.0,web
ORD-0000489,CUST-000045,2025-09-09,Completed,25.54,4.61,web
ORD-0000490,CUST-000099,2024-12-24,Completed,37.81,9.12,web
ORD-0000491,CUST-000068,2024-09-15,Completed,143.15,25.18,mobile
ORD-0000492,CUST-000856,2025-12-11,Completed,12.07,1.9,in-store
ORD-0000493,CUST-000794,2025-09-01,Completed,210.33,0.0,web
ORD-0000494,CUST-000703,2025-06-12,Completed,49.83,7.07,web
ORD-0000495,CUST-000056,2026-02-08,Completed,41.4,4.16,mobile
ORD-0000496,CUST-000933,2025-12-08,Completed,38.15,4.87,web
ORD-0000497,CUST-000018,2024-09-27,Completed,31.53,0.0,web
ORD-0000498,CUST-000738,2024-12-15,Completed,103.39,0.0,web
ORD-0000499,CUST-000718,2024-11-22,Completed,19.01,0.0,web
ORD-0000500,CUST-000297,2025-11-22,Completed,58.93,0.0,web
ORD-0000501,CUST-000784,2024-06-13,Completed,32.87,0.0,mobile
ORD-0000502,CUST-000032,2025-07-16,Completed,24.3,0.0,web
ORD-0000503,CUST-000401,2025-11-29,Completed,353.82,0.0,web
ORD-0000504,CUST-000650,2026-01-23,Refunded,62.5,11.59,mobile
ORD-0000505,CUST-000747,2024-12-27,Pending,73.01,0.0,web
ORD-0000506,CUST-000896,2025-12-21,Completed,111.08,0.0,web
ORD-0000507,CUST-000611,2024-08-19,Completed,14.34,0.0,web
ORD-0000508,CUST-000216,2025-12-30,Refunded,181.6,0.0,web
ORD-0000509,CUST-000423,2024-09-04,Refunded,6.01,0.0,web
ORD-0000510,CUST-000189,2025-02-07,Completed,24.17,5.24,web
ORD-0000511,CUST-000819,2025-12-12,Completed,30.96,0.0,mobile
ORD-0000512,CUST-000563,2024-09-25,Completed,71.19,0.0,web
ORD-0000513,CUST-000069,2024-11-15,Completed,53.25,4.76,in-store
ORD-0000514,CUST-000366,2025-11-14,Completed,39.12,7.08,mobile
ORD-0000515,CUST-000922,2025-11-13,Completed,44.27,6.52,mobile
ORD-0000516,CUST-000711,2025-09-21,Completed,20.44,0.0,web
ORD-0000517,CUST-000324,2025-11-03,Completed,13.49,0.0,web
ORD-0000518,CUST-000805,2025-06-21,Completed,79.93,15.82,mobile
ORD-0000519,CUST-000138,2024-11-23,Completed,77.86,0.0,web
ORD-0000520,CUST-000457,2024-12-28,Completed,158.79,0.0,web
ORD-0000521,CUST-000180,2024-10-22,Completed,23.76,0.0,web
ORD-0000522,CUST-000847,2026-02-22,Completed,77.81,12.27,marketplace
ORD-0000523,CUST-000079,2025-07-29,Refunded,35.62,0.0,mobile
ORD-0000524,CUST-000647,2025-02-10,Completed,115.86,19.28,web
ORD-0000525,CUST-000929,2025-04-09,Refunded,101.25,10.34,web
ORD-0000526,CUST-000670,2026-03-28,Completed,52.93,0.0,web
ORD-0000527,CUST-000791,2024-09-28,Refunded,34.07,0.0,web
ORD-0000528,CUST-000514,2025-08-01,Completed,96.42,0.0,web
ORD-0000529,CUST-000679,2025-05-17,Cancelled,75.0,18.21,mobile
ORD-0000530,CUST-000776,2025-08-24,Completed,25.85,0.0,web
ORD-0000531,CUST-000972,2024-05-30,Refunded,15.45,0.0,web
ORD-0000532,CUST-000750,2026-01-19,Completed,35.49,0.0,web
ORD-0000533,CUST-000500,2026-03-14,Completed,150.25,15.46,mobile
ORD-0000534,CUST-000531,2025-07-12,Completed,111.85,0.0,web
ORD-0000535,CUST-000466,2025-11-04,Completed,18.36,0.0,mobile
ORD-0000536,CUST-000106,2026-03-04,Completed,17.56,0.0,mobile
ORD-0000537,CUST-000855,2025-11-08,Completed,123.93,0.0,web
ORD-0000538,CUST-000386,2024-09-28,Completed,18.02,0.0,mobile
ORD-0000539,CUST-000856,2025-07-22,Cancelled,67.18,6.74,web
ORD-0000540,CUST-000416,2025-08-20,Refunded,27.31,0.0,web
ORD-0000541,CUST-000494,2025-03-04,Completed,162.98,0.0,marketplace
ORD-0000542,CUST-000451,2025-11-19,Completed,24.13,1.58,web
ORD-0000543,CUST-000192,2026-03-15,Completed,111.57,19.01,mobile
ORD-0000544,CUST-000425,2026-03-07,Completed,51.83,0.0,web
ORD-0000545,CUST-000491,2025-03-29,Completed,54.69,0.0,mobile
ORD-0000546,CUST-000421,2024-08-22,Completed,9.24,0.54,web
ORD-0000547,CUST-000645,2026-04-29,Refunded,7.67,0.0,web
ORD-0000548,CUST-000171,2025-12-27,Pending,37.47,3.22,web
ORD-0000549,CUST-000578,2024-09-01,Refunded,54.46,0.0,mobile
ORD-0000550,CUST-000842,2026-03-03,Completed,18.17,1.22,in-store
ORD-0000551,CUST-000889,2026-01-17,Completed,18.71,0.0,web
ORD-0000552,CUST-000147,2025-05-30,Completed,70.05,0.0,web
ORD-0000553,CUST-000676,2025-08-05,Completed,70.13,0.0,mobile
ORD-0000554,CUST-000945,2025-02-09,Completed,40.04,0.0,web
ORD-0000555,CUST-000395,2024-07-03,Completed,83.44,4.45,marketplace
ORD-0000556,CUST-000701,2024-12-24,Completed,17.47,0.0,web
ORD-0000557,CUST-000488,2025-12-14,Completed,33.62,0.0,marketplace
ORD-0000558,CUST-000545,2024-05-17,Completed,167.05,0.0,web
ORD-0000559,CUST-000134,2024-12-24,Completed,47.21,0.0,web
ORD-0000560,CUST-000961,2025-02-08,Completed,49.45,0.0,web
ORD-0000561,CUST-000380,2025-06-16,Completed,282.8,0.0,web
ORD-0000562,CUST-000961,2026-03-02,Completed,14.59,0.0,web
ORD-0000563,CUST-000604,2024-12-28,Refunded,84.53,0.0,mobile
ORD-0000564,CUST-000590,2024-12-29,Completed,169.22,12.99,web
ORD-0000565,CUST-000880,2025-11-19,Completed,34.47,5.85,web
ORD-0000566,CUST-000006,2025-03-30,Completed,88.92,0.0,web
ORD-0000567,CUST-000121,2024-11-13,Completed,20.38,0.0,web
ORD-0000568,CUST-000824,2025-03-31,Completed,25.81,0.0,web
ORD-0000569,CUST-000668,2024-09-16,Completed,60.82,0.0,web
ORD-0000570,CUST-000579,2024-10-17,Completed,84.68,0.0,mobile
ORD-0000571,CUST-000774,2025-05-13,Completed,109.59,17.58,web
ORD-0000572,CUST-000573,2025-02-27,Completed,156.91,0.0,web
ORD-0000573,CUST-000353,2026-02-28,Completed,42.35,0.0,web
ORD-0000574,CUST-000885,2025-01-06,Completed,116.15,0.0,web
ORD-0000575,CUST-000717,2025-07-26,Completed,33.99,0.0,web
ORD-0000576,CUST-000805,2025-09-13,Completed,91.99,0.0,mobile
ORD-0000577,CUST-000724,2024-05-25,Completed,52.77,6.75,mobile
ORD-0000578,CUST-000844,2025-10-12,Completed,63.85,15.02,web
ORD-0000579,CUST-000228,2024-10-19,Completed,62.73,0.0,mobile
ORD-0000580,CUST-000954,2026-04-07,Completed,12.38,0.0,web
ORD-0000581,CUST-000729,2024-09-24,Completed,18.19,0.0,mobile
ORD-0000582,CUST-000180,2025-02-23,Completed,48.52,0.0,web
ORD-0000583,CUST-000673,2024-07-29,Completed,11.59,0.0,web
ORD-0000584,CUST-000803,2026-05-10,Completed,86.92,0.0,web
ORD-0000585,CUST-000174,2025-05-14,Completed,89.77,0.0,mobile
ORD-0000586,CUST-001000,2025-08-09,Completed,58.08,14.48,web
ORD-0000587,CUST-000405,2024-07-14,Completed,18.23,0.0,web
ORD-0000588,CUST-000721,2025-11-24,Completed,134.84,9.17,mobile
ORD-0000589,CUST-000937,2024-11-07,Completed,228.1,0.0,mobile
ORD-0000590,CUST-000232,2026-02-12,Completed,50.28,0.0,marketplace
ORD-0000591,CUST-000589,2024-11-05,Completed,67.25,5.72,web
ORD-0000592,CUST-000516,2024-10-31,Completed,52.53,12.58,in-store
ORD-0000593,CUST-000898,2024-06-16,Completed,68.33,0.0,web
ORD-0000594,CUST-000454,2025-04-18,Completed,40.62,0.0,mobile
ORD-0000595,CUST-000776,2025-07-12,Completed,43.48,0.0,mobile
ORD-0000596,CUST-000919,2024-07-13,Completed,92.26,0.0,web
ORD-0000597,CUST-000070,2025-12-04,Completed,291.93,0.0,web
ORD-0000598,CUST-000719,2025-03-31,Pending,14.58,1.65,web
ORD-0000599,CUST-000010,2025-06-04,Completed,41.14,0.0,web
ORD-0000600,CUST-000409,2025-03-20,Completed,17.39,0.0,web
ORD-0000601,CUST-000954,2025-02-10,Completed,159.75,18.02,web
ORD-0000602,CUST-000188,2025-07-07,Completed,27.93,0.0,marketplace
ORD-0000603,CUST-000511,2024-09-30,Completed,14.09,0.0,web
ORD-0000604,CUST-000272,2024-10-22,Completed,74.48,6.74,mobile
ORD-0000605,CUST-000160,2026-01-12,Completed,180.45,0.0,web
ORD-0000606,CUST-000979,2026-03-27,Completed,76.01,0.0,mobile
ORD-0000607,CUST-000555,2025-01-16,Completed,52.66,0.0,web
ORD-0000608,CUST-000323,2024-11-30,Cancelled,62.01,0.0,marketplace
ORD-0000609,CUST-000890,2025-09-24,Completed,138.64,12.0,web
ORD-0000610,CUST-000408,2025-02-18,Completed,22.21,3.67,mobile
ORD-0000611,CUST-000490,2024-06-06,Completed,40.88,0.0,web
ORD-0000612,CUST-000882,2024-10-01,Completed,31.12,0.0,in-store
ORD-0000613,CUST-000716,2025-11-11,Completed,17.56,0.0,web
ORD-0000614,CUST-000691,2025-10-08,Completed,34.37,5.71,mobile
ORD-0000615,CUST-000266,2024-06-07,Completed,108.44,11.12,in-store
ORD-0000616,CUST-000352,2024-11-12,Completed,70.34,0.0,web
ORD-0000617,CUST-000718,2024-11-15,Completed,74.85,0.0,web
ORD-0000618,CUST-000462,2025-10-20,Completed,50.26,3.83,web
ORD-0000619,CUST-000103,2024-05-31,Completed,67.94,0.0,web
ORD-0000620,CUST-000877,2024-08-13,Completed,23.56,0.0,in-store
ORD-0000621,CUST-000154,2025-12-13,Completed,34.9,0.0,web
ORD-0000622,CUST-000138,2024-10-19,Completed,52.12,0.0,web
ORD-0000623,CUST-000738,2025-10-02,Completed,55.81,0.0,web
ORD-0000624,CUST-000880,2024-11-18,Completed,57.75,0.0,mobile
ORD-0000625,CUST-000062,2024-08-09,Completed,40.02,4.04,web
ORD-0000626,CUST-000763,2024-11-20,Completed,33.05,0.0,web
ORD-0000627,CUST-000955,2025-11-14,Completed,559.04,0.0,web
ORD-0000628,CUST-000360,2026-01-06,Pending,92.34,0.0,web
ORD-0000629,CUST-000590,2025-12-24,Completed,62.21,0.0,in-store
ORD-0000630,CUST-000292,2025-02-07,Completed,37.09,0.0,web
ORD-0000631,CUST-000755,2025-10-17,Completed,31.16,0.0,mobile
ORD-0000632,CUST-000475,2024-11-05,Completed,40.26,0.0,web
ORD-0000633,CUST-000828,2024-12-08,Completed,56.5,0.0,mobile
ORD-0000634,CUST-000415,2026-02-11,Completed,9.93,0.0,web
ORD-0000635,CUST-000234,2024-05-25,Completed,12.74,0.0,mobile
ORD-0000636,CUST-000620,2024-07-29,Completed,26.86,0.0,web
ORD-0000637,CUST-000884,2024-11-07,Completed,52.76,0.0,web
ORD-0000638,CUST-000462,2024-06-07,Completed,36.91,0.0,web
ORD-0000639,CUST-000746,2024-10-22,Completed,145.84,14.63,mobile
ORD-0000640,CUST-000216,2025-07-29,Completed,13.65,0.96,marketplace
ORD-0000641,CUST-000562,2025-03-02,Completed,24.51,5.0,in-store
ORD-0000642,CUST-000107,2026-02-07,Completed,150.82,12.22,marketplace
ORD-0000643,CUST-000317,2025-12-20,Completed,49.64,9.8,web
ORD-0000644,CUST-000540,2024-12-27,Completed,90.73,0.0,mobile
ORD-0000645,CUST-000882,2024-11-26,Refunded,230.67,0.0,web
ORD-0000646,CUST-000892,2025-01-21,Completed,25.66,0.0,web
ORD-0000647,CUST-000993,2025-08-04,Completed,41.29,0.0,web
ORD-0000648,CUST-000468,2024-11-29,Completed,35.95,0.0,web
ORD-0000649,CUST-000537,2025-09-05,Completed,9.36,0.0,marketplace
ORD-0000650,CUST-000494,2025-02-18,Completed,34.87,0.0,web
ORD-0000651,CUST-000375,2025-06-29,Completed,90.45,0.0,web
ORD-0000652,CUST-000536,2025-03-15,Completed,68.89,0.0,web
ORD-0000653,CUST-000481,2024-12-09,Completed,73.35,0.0,web
ORD-0000654,CUST-000774,2026-03-29,Completed,33.1,0.0,web
ORD-0000655,CUST-000300,2025-11-29,Completed,26.45,0.0,web
ORD-0000656,CUST-000194,2024-09-16,Completed,123.4,0.0,web
ORD-0000657,CUST-000168,2026-01-16,Completed,30.03,0.0,mobile
ORD-0000658,CUST-000226,2025-05-03,Completed,56.56,7.6,mobile
ORD-0000659,CUST-000932,2026-02-09,Completed,50.94,0.0,web
ORD-0000660,CUST-000665,2025-12-13,Completed,143.94,0.0,web
ORD-0000661,CUST-000874,2025-03-05,Completed,97.23,7.52,web
ORD-0000662,CUST-000464,2024-06-03,Completed,15.86,2.77,web
ORD-0000663,CUST-000051,2024-11-30,Completed,17.29,0.0,in-store
ORD-0000664,CUST-000289,2025-06-20,Completed,71.03,13.71,web
ORD-0000665,CUST-000155,2025-09-14,Completed,42.46,3.97,mobile
ORD-0000666,CUST-000511,2024-11-25,Completed,31.06,0.0,mobile
ORD-0000667,CUST-000339,2024-09-15,Completed,100.74,20.16,web
ORD-0000668,CUST-000402,2025-12-26,Completed,51.93,7.48,mobile
ORD-0000669,CUST-000837,2026-04-29,Completed,46.62,0.0,in-store
ORD-0000670,CUST-000732,2025-06-05,Completed,83.42,17.04,mobile
ORD-0000671,CUST-000035,2024-10-13,Completed,33.11,6.52,mobile
ORD-0000672,CUST-000214,2024-12-01,Completed,156.78,0.0,web
ORD-0000673,CUST-000331,2024-05-30,Completed,23.8,4.66,web
ORD-0000674,CUST-000126,2026-02-28,Completed,75.61,13.44,marketplace
ORD-0000675,CUST-000885,2024-08-26,Cancelled,140.76,0.0,web
ORD-0000676,CUST-000445,2025-07-23,Completed,14.85,0.0,web
ORD-0000677,CUST-000123,2024-12-01,Completed,33.97,0.0,in-store
ORD-0000678,CUST-000596,2025-07-02,Completed,111.47,0.0,web
ORD-0000679,CUST-000381,2025-10-01,Completed,112.82,0.0,web
ORD-0000680,CUST-000703,2025-12-24,Pending,38.97,0.0,in-store
ORD-0000681,CUST-000641,2024-11-06,Completed,24.84,3.01,web
ORD-0000682,CUST-000110,2024-05-23,Cancelled,96.04,9.27,mobile
ORD-0000683,CUST-000775,2024-09-13,Refunded,115.22,0.0,mobile
ORD-0000684,CUST-000022,2026-02-14,Completed,17.61,0.0,web
ORD-0000685,CUST-000921,2026-01-21,Completed,17.06,3.26,web
ORD-0000686,CUST-000502,2025-08-11,Completed,53.53,4.67,mobile
ORD-0000687,CUST-000282,2025-08-14,Completed,73.96,0.0,marketplace
ORD-0000688,CUST-000165,2025-10-14,Completed,35.19,2.85,web
ORD-0000689,CUST-000376,2024-10-16,Completed,76.97,0.0,web
ORD-0000690,CUST-000752,2026-02-28,Refunded,25.33,1.36,mobile
ORD-0000691,CUST-000245,2025-02-27,Completed,8.23,0.0,in-store
ORD-0000692,CUST-000839,2025-01-25,Completed,31.84,0.0,web
ORD-0000693,CUST-000565,2025-05-30,Completed,47.02,5.01,web
ORD-0000694,CUST-000099,2024-06-26,Completed,35.85,0.0,mobile
ORD-0000695,CUST-000133,2024-10-09,Completed,17.69,1.0,web
ORD-0000696,CUST-000033,2025-11-20,Completed,10.46,0.0,mobile
ORD-0000697,CUST-000539,2024-07-29,Completed,29.63,0.0,web
ORD-0000698,CUST-000227,2025-08-17,Completed,91.66,0.0,marketplace
ORD-0000699,CUST-000214,2024-11-21,Refunded,122.11,0.0,mobile
ORD-0000700,CUST-000480,2025-01-31,Completed,115.6,0.0,web
ORD-0000701,CUST-000961,2024-12-07,Completed,23.27,0.0,mobile
ORD-0000702,CUST-000060,2025-01-02,Completed,17.76,0.0,web
ORD-0000703,CUST-000073,2025-11-12,Completed,66.51,0.0,web
ORD-0000704,CUST-000532,2024-12-10,Completed,74.3,14.49,web
ORD-0000705,CUST-000539,2025-07-13,Completed,61.57,0.0,marketplace
ORD-0000706,CUST-000572,2025-04-22,Completed,8.92,0.0,web
ORD-0000707,CUST-000654,2025-10-12,Completed,22.34,0.0,mobile
ORD-0000708,CUST-000438,2026-03-18,Completed,43.65,0.0,web
ORD-0000709,CUST-000412,2025-11-17,Completed,66.01,0.0,web
ORD-0000710,CUST-000615,2024-11-09,Completed,82.59,0.0,web
ORD-0000711,CUST-000333,2024-06-11,Completed,50.17,0.0,mobile
ORD-0000712,CUST-000846,2024-11-27,Completed,58.24,0.0,web
ORD-0000713,CUST-000220,2025-08-09,Completed,47.84,0.0,mobile
ORD-0000714,CUST-000369,2024-06-30,Completed,77.36,0.0,web
ORD-0000715,CUST-000744,2025-05-11,Completed,57.41,6.14,web
ORD-0000716,CUST-000912,2025-08-10,Completed,47.11,0.0,web
ORD-0000717,CUST-000877,2024-12-24,Completed,36.06,0.0,marketplace
ORD-0000718,CUST-000843,2025-12-02,Completed,47.7,7.67,marketplace
ORD-0000719,CUST-000159,2024-08-15,Completed,65.87,9.36,web
ORD-0000720,CUST-000911,2024-07-22,Completed,55.37,0.0,mobile
ORD-0000721,CUST-000095,2025-11-16,Completed,60.62,0.0,web
ORD-0000722,CUST-000080,2025-05-10,Completed,130.87,0.0,web
ORD-0000723,CUST-000846,2025-11-01,Completed,55.26,0.0,mobile
ORD-0000724,CUST-000098,2025-03-14,Completed,26.6,0.0,mobile
ORD-0000725,CUST-000591,2024-11-21,Completed,90.64,0.0,marketplace
ORD-0000726,CUST-000343,2025-12-20,Completed,14.98,0.0,web
ORD-0000727,CUST-000889,2025-12-13,Completed,18.82,3.84,mobile
ORD-0000728,CUST-000951,2025-11-03,Completed,58.48,12.02,web
ORD-0000729,CUST-000043,2024-12-01,Completed,67.57,0.0,web
ORD-0000730,CUST-000715,2025-08-04,Completed,16.51,0.99,web
ORD-0000731,CUST-000457,2025-01-06,Completed,32.91,0.0,web
ORD-0000732,CUST-000443,2024-08-04,Completed,27.53,3.55,web
ORD-0000733,CUST-000586,2026-03-02,Completed,30.29,0.0,web
ORD-0000734,CUST-000409,2024-09-13,Completed,95.1,0.0,web
ORD-0000735,CUST-000139,2026-03-30,Completed,78.67,0.0,web
ORD-0000736,CUST-000586,2025-03-25,Completed,44.02,7.62,web
